psLayout version 3

match	mis- 	rep. 	N's	Q gap	Q gap	T gap	T gap	strand	Q        	Q   	Q    	Q  	T        	T   	T    	T  	block	blockSizes 	qStarts	 tStarts
74	0	0	0	0	0	0	0	-	OX359234.1	179650	144793	144867	trnR-ACG_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_216_ENDKEY	74	0	74	1	74,	34783,	0,
116	5	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Zmays_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
120	1	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Vvinifera_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
120	1	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Stuberosum_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
120	1	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Soleracea_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
120	1	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Slycopersicum_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
116	5	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Shybrid_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
109	12	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Selaginella	121	0	121	1	121,	34425,	0,
116	5	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Sbicolor_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
120	1	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_253_ENDKEY	121	0	121	1	121,	34425,	0,
120	1	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_214_ENDKEY	121	0	121	1	121,	34425,	0,
121	0	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Rcommunis_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
121	0	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Ptrichocarpa_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
112	8	0	0	0	0	0	0	-	OX359234.1	179650	145104	145224	rrn5_Pthunbergii_GeSeq-SRS_v1	121	1	121	1	120,	34426,	1,
117	4	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Psativum_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
118	3	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Paphrodite_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
116	5	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Osativaja_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
120	1	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Oenothera	121	0	121	1	121,	34425,	0,
120	1	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Nundulata_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
120	1	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Ntomentosiformis_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
120	1	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Ntabacum_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
120	1	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Nsylvestris_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
117	4	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Mtruncatula_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
109	10	0	0	0	0	0	0	-	OX359234.1	179650	145104	145223	rrn5_Mpolymorpha_GeSeq-SRS_v1	119	0	119	1	119,	34427,	0,
119	2	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Ljaponicus_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
116	5	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Hvulgare_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
121	0	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Hevea	121	0	121	1	121,	34425,	0,
119	2	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Gmax_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
113	6	0	0	0	0	0	0	-	OX359234.1	179650	145104	145223	rrn5_Gbiloba_GeSeq-SRS_v1	119	0	119	1	119,	34427,	0,
119	2	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Eguineensis_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
116	5	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Bdistachyon_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
119	2	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Athaliana_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
108	11	0	0	0	0	0	0	-	OX359234.1	179650	145104	145223	rrn5_Anthoceros	119	0	119	1	119,	34427,	0,
108	13	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Acapillus-veneris_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
120	1	0	0	0	0	0	0	-	OX359234.1	179650	145104	145225	rrn5_Abelladonna_GeSeq-SRS_v1	121	0	121	1	121,	34425,	0,
73	0	0	0	1	809	0	0	-	OX359234.1	179650	148617	149499	trnA-UGC_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_259_ENDKEY	73	0	73	2	38,35,	30151,30998,	0,38,
73	0	0	0	1	809	0	0	-	OX359234.1	179650	148617	149499	trnA-UGC_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_208_ENDKEY	73	0	73	2	38,35,	30151,30998,	0,38,
101	2	0	0	0	0	0	0	-	OX359234.1	179650	145448	145551	rrn4.5_Vvinifera_GeSeq-SRS_v1	103	0	103	1	103,	34099,	0,
101	2	0	0	0	0	0	0	-	OX359234.1	179650	145448	145551	rrn4.5_Stuberosum_GeSeq-SRS_v1	103	0	103	1	103,	34099,	0,
98	5	0	0	0	0	0	0	-	OX359234.1	179650	145448	145551	rrn4.5_Soleracea_GeSeq-SRS_v1	103	0	103	1	103,	34099,	0,
101	2	0	0	0	0	0	0	-	OX359234.1	179650	145448	145551	rrn4.5_Slycopersicum_GeSeq-SRS_v1	103	0	103	1	103,	34099,	0,
101	2	0	0	0	0	0	0	-	OX359234.1	179650	145448	145551	rrn4.5_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_255_ENDKEY	103	0	103	1	103,	34099,	0,
101	2	0	0	0	0	0	0	-	OX359234.1	179650	145448	145551	rrn4.5_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_212_ENDKEY	103	0	103	1	103,	34099,	0,
101	2	0	0	0	0	0	0	-	OX359234.1	179650	145448	145551	rrn4.5_Rcommunis_GeSeq-SRS_v1	103	0	103	1	103,	34099,	0,
101	2	0	0	0	0	0	0	-	OX359234.1	179650	145448	145551	rrn4.5_Ptrichocarpa_GeSeq-SRS_v1	103	0	103	1	103,	34099,	0,
86	4	0	0	0	0	0	0	-	OX359234.1	179650	145460	145550	rrn4.5_Pthunbergii_GeSeq-SRS_v1	103	1	91	1	90,	34100,	1,
67	4	0	0	0	0	0	0	-	OX359234.1	179650	145448	145519	rrn4.5_Psativum_GeSeq-SRS_v1	104	33	104	1	71,	34131,	33,
88	2	0	0	0	0	0	0	-	OX359234.1	179650	145460	145550	rrn4.5_Paphrodite_GeSeq-SRS_v1	103	1	91	1	90,	34100,	1,
100	3	0	0	0	0	0	0	-	OX359234.1	179650	145448	145551	rrn4.5_Oelata_GeSeq-SRS_v1	103	0	103	1	103,	34099,	0,
101	2	0	0	0	0	0	0	-	OX359234.1	179650	145448	145551	rrn4.5_Nundulata_GeSeq-SRS_v1	103	0	103	1	103,	34099,	0,
101	2	0	0	0	0	0	0	-	OX359234.1	179650	145448	145551	rrn4.5_Ntomentosiformis_GeSeq-SRS_v1	103	0	103	1	103,	34099,	0,
101	2	0	0	0	0	0	0	-	OX359234.1	179650	145448	145551	rrn4.5_Ntabacum_GeSeq-SRS_v1	103	0	103	1	103,	34099,	0,
101	2	0	0	0	0	0	0	-	OX359234.1	179650	145448	145551	rrn4.5_Nsylvestris_GeSeq-SRS_v1	103	0	103	1	103,	34099,	0,
69	2	0	0	0	0	0	0	-	OX359234.1	179650	145448	145519	rrn4.5_Mtruncatula_GeSeq-SRS_v1	104	33	104	1	71,	34131,	33,
82	8	0	0	0	0	0	0	-	OX359234.1	179650	145460	145550	rrn4.5_Mpolymorpha_GeSeq-SRS_v1	103	1	91	1	90,	34100,	1,
70	1	0	0	0	0	0	0	-	OX359234.1	179650	145448	145519	rrn4.5_Ljaponicus_GeSeq-SRS_v1	104	33	104	1	71,	34131,	33,
101	2	0	0	0	0	0	0	-	OX359234.1	179650	145448	145551	rrn4.5_Hbrasiliensis_GeSeq-SRS_v1	103	0	103	1	103,	34099,	0,
68	1	0	0	0	0	0	0	-	OX359234.1	179650	145448	145517	rrn4.5_Gmax_GeSeq-SRS_v1	104	35	104	1	69,	34133,	35,
87	3	0	0	0	0	0	0	-	OX359234.1	179650	145460	145550	rrn4.5_Gbiloba_GeSeq-SRS_v1	103	1	91	1	90,	34100,	1,
88	2	0	0	0	0	0	0	-	OX359234.1	179650	145460	145550	rrn4.5_Eguineensis_GeSeq-SRS_v1	103	1	91	1	90,	34100,	1,
101	2	0	0	0	0	0	0	-	OX359234.1	179650	145448	145551	rrn4.5_Athaliana_GeSeq-SRS_v1	103	0	103	1	103,	34099,	0,
82	8	0	0	0	0	0	0	-	OX359234.1	179650	145460	145550	rrn4.5_Aformosae_GeSeq-SRS_v1	103	1	91	1	90,	34100,	1,
82	8	0	0	0	0	0	0	-	OX359234.1	179650	145460	145550	rrn4.5_Acapillus-veneris_GeSeq-SRS_v1	103	1	91	1	90,	34100,	1,
101	2	0	0	0	0	0	0	-	OX359234.1	179650	145448	145551	rrn4.5_Abelladonna_GeSeq-SRS_v1	103	0	103	1	103,	34099,	0,
51	2	0	0	0	0	0	0	-	OX359234.1	179650	148404	148457	rrn23_Zmays_GeSeq-SRS_v1	2884	0	53	1	53,	31193,	0,
79	5	0	0	0	0	0	0	-	OX359234.1	179650	148320	148404	rrn23_Zmays_GeSeq-SRS_v1	2884	54	138	1	84,	31246,	54,
376	16	0	0	1	1	0	0	-	OX359234.1	179650	147927	148320	rrn23_Zmays_GeSeq-SRS_v1	2884	139	531	2	227,165,	31330,31558,	139,366,
60	0	0	0	0	0	0	0	-	OX359234.1	179650	147837	147897	rrn23_Zmays_GeSeq-SRS_v1	2884	565	625	1	60,	31753,	565,
266	4	0	0	0	0	0	0	-	OX359234.1	179650	147567	147837	rrn23_Zmays_GeSeq-SRS_v1	2884	630	900	1	270,	31813,	630,
230	8	0	0	0	0	0	0	-	OX359234.1	179650	147322	147560	rrn23_Zmays_GeSeq-SRS_v1	2884	906	1144	1	238,	32090,	906,
386	23	0	0	0	0	0	0	-	OX359234.1	179650	146909	147318	rrn23_Zmays_GeSeq-SRS_v1	2884	1147	1556	1	409,	32332,	1147,
924	11	0	0	0	0	0	0	-	OX359234.1	179650	147522	148457	rrn23_Vvinifera_GeSeq-SRS_v1	2812	0	935	1	935,	31193,	0,
239	0	0	0	0	0	0	0	-	OX359234.1	179650	147264	147503	rrn23_Vvinifera_GeSeq-SRS_v1	2812	947	1186	1	239,	32147,	947,
59	0	0	0	0	0	0	0	-	OX359234.1	179650	147205	147264	rrn23_Vvinifera_GeSeq-SRS_v1	2812	1193	1252	1	59,	32386,	1193,
895	6	0	0	0	0	0	0	-	OX359234.1	179650	146303	147204	rrn23_Vvinifera_GeSeq-SRS_v1	2812	1255	2156	1	901,	32446,	1255,
307	5	0	0	0	0	0	0	-	OX359234.1	179650	148145	148457	rrn23_Stuberosum_GeSeq-SRS_v1	2810	0	312	1	312,	31193,	0,
234	2	0	0	0	0	0	0	-	OX359234.1	179650	147902	148138	rrn23_Stuberosum_GeSeq-SRS_v1	2810	320	556	1	236,	31512,	320,
1577	20	0	0	0	0	0	0	-	OX359234.1	179650	146303	147900	rrn23_Stuberosum_GeSeq-SRS_v1	2810	557	2154	1	1597,	31750,	557,
2107	48	0	0	1	1	0	0	-	OX359234.1	179650	146301	148457	rrn23_Soleracea_GeSeq-SRS_v1	2809	0	2155	2	1507,648,	31193,32701,	0,1507,
101	15	0	0	1	2	0	0	-	OX359234.1	179650	148339	148457	rrn23_Smoellendorffii_GeSeq-SRS_v1	2829	0	116	2	68,48,	31193,31263,	0,68,
118	14	0	0	0	0	0	0	-	OX359234.1	179650	148170	148302	rrn23_Smoellendorffii_GeSeq-SRS_v1	2829	155	287	1	132,	31348,	155,
232	25	0	0	0	0	0	0	-	OX359234.1	179650	147905	148162	rrn23_Smoellendorffii_GeSeq-SRS_v1	2829	298	555	1	257,	31488,	298,
89	5	0	0	0	0	0	0	-	OX359234.1	179650	147802	147896	rrn23_Smoellendorffii_GeSeq-SRS_v1	2829	565	659	1	94,	31754,	565,
189	9	0	0	0	0	0	0	-	OX359234.1	179650	147601	147799	rrn23_Smoellendorffii_GeSeq-SRS_v1	2829	663	861	1	198,	31851,	663,
71	5	0	0	0	0	0	0	-	OX359234.1	179650	147516	147592	rrn23_Smoellendorffii_GeSeq-SRS_v1	2829	871	947	1	76,	32058,	871,
222	13	0	0	0	0	0	0	-	OX359234.1	179650	147262	147497	rrn23_Smoellendorffii_GeSeq-SRS_v1	2829	969	1204	1	235,	32153,	969,
252	13	0	0	0	0	0	0	-	OX359234.1	179650	146961	147226	rrn23_Smoellendorffii_GeSeq-SRS_v1	2829	1248	1513	1	265,	32424,	1248,
594	36	0	0	0	0	0	0	-	OX359234.1	179650	146305	146935	rrn23_Smoellendorffii_GeSeq-SRS_v1	2829	1541	2171	1	630,	32715,	1541,
307	5	0	0	0	0	0	0	-	OX359234.1	179650	148145	148457	rrn23_Slycopersicum_GeSeq-SRS_v1	2810	0	312	1	312,	31193,	0,
234	2	0	0	0	0	0	0	-	OX359234.1	179650	147902	148138	rrn23_Slycopersicum_GeSeq-SRS_v1	2810	320	556	1	236,	31512,	320,
1577	20	0	0	0	0	0	0	-	OX359234.1	179650	146303	147900	rrn23_Slycopersicum_GeSeq-SRS_v1	2810	557	2154	1	1597,	31750,	557,
130	7	0	0	0	0	0	0	-	OX359234.1	179650	148320	148457	rrn23_Shybrid_GeSeq-SRS_v1	2888	0	137	1	137,	31193,	0,
380	13	0	0	0	0	0	0	-	OX359234.1	179650	147927	148320	rrn23_Shybrid_GeSeq-SRS_v1	2888	138	531	1	393,	31330,	138,
60	0	0	0	0	0	0	0	-	OX359234.1	179650	147837	147897	rrn23_Shybrid_GeSeq-SRS_v1	2888	565	625	1	60,	31753,	565,
895	33	0	0	0	0	0	0	-	OX359234.1	179650	146909	147837	rrn23_Shybrid_GeSeq-SRS_v1	2888	630	1558	1	928,	31813,	630,
171	2	0	0	0	0	0	0	-	OX359234.1	179650	146704	146877	rrn23_Shybrid_GeSeq-SRS_v1	2888	1659	1832	1	173,	32773,	1659,
399	4	0	0	0	0	0	0	-	OX359234.1	179650	146301	146704	rrn23_Shybrid_GeSeq-SRS_v1	2888	1833	2236	1	403,	32946,	1833,
130	7	0	0	0	0	0	0	-	OX359234.1	179650	148320	148457	rrn23_Sbicolor_GeSeq-SRS_v1	2888	0	137	1	137,	31193,	0,
380	13	0	0	0	0	0	0	-	OX359234.1	179650	147927	148320	rrn23_Sbicolor_GeSeq-SRS_v1	2888	138	531	1	393,	31330,	138,
60	0	0	0	0	0	0	0	-	OX359234.1	179650	147837	147897	rrn23_Sbicolor_GeSeq-SRS_v1	2888	565	625	1	60,	31753,	565,
895	33	0	0	0	0	0	0	-	OX359234.1	179650	146909	147837	rrn23_Sbicolor_GeSeq-SRS_v1	2888	630	1558	1	928,	31813,	630,
171	2	0	0	0	0	0	0	-	OX359234.1	179650	146704	146877	rrn23_Sbicolor_GeSeq-SRS_v1	2888	1659	1832	1	173,	32773,	1659,
399	4	0	0	0	0	0	0	-	OX359234.1	179650	146301	146704	rrn23_Sbicolor_GeSeq-SRS_v1	2888	1833	2236	1	403,	32946,	1833,
2141	15	0	0	0	0	0	0	-	OX359234.1	179650	146301	148457	rrn23_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_257_ENDKEY	2808	0	2156	1	2156,	31193,	0,
2141	15	0	0	0	0	0	0	-	OX359234.1	179650	146301	148457	rrn23_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_210_ENDKEY	2808	0	2156	1	2156,	31193,	0,
2149	7	0	0	0	0	0	0	-	OX359234.1	179650	146301	148457	rrn23_Rcommunis_GeSeq-SRS_v1	2810	0	2156	1	2156,	31193,	0,
2143	12	0	0	1	1	0	0	-	OX359234.1	179650	146301	148457	rrn23_Ptrichocarpa_GeSeq-SRS_v1	2809	0	2155	2	1224,931,	31193,32418,	0,1224,
646	2	0	0	0	0	0	0	-	OX359234.1	179650	145649	146297	rrn23_Ptrichocarpa_GeSeq-SRS_v1	2809	2161	2809	1	648,	33353,	2161,
273	11	0	0	0	0	0	0	-	OX359234.1	179650	148173	148457	rrn23_Pthunbergii_GeSeq-SRS_v1	2803	0	284	1	284,	31193,	0,
249	8	0	0	0	0	0	0	-	OX359234.1	179650	147905	148162	rrn23_Pthunbergii_GeSeq-SRS_v1	2803	297	554	1	257,	31488,	297,
296	4	0	0	0	0	0	0	-	OX359234.1	179650	147597	147897	rrn23_Pthunbergii_GeSeq-SRS_v1	2803	563	863	1	300,	31753,	563,
73	2	0	0	0	0	0	0	-	OX359234.1	179650	147522	147597	rrn23_Pthunbergii_GeSeq-SRS_v1	2803	864	939	1	75,	32053,	864,
522	15	0	0	1	6	0	0	-	OX359234.1	179650	146961	147504	rrn23_Pthunbergii_GeSeq-SRS_v1	2803	960	1497	2	7,530,	32146,32159,	960,967,
369	8	0	0	2	5	0	0	-	OX359234.1	179650	146566	146948	rrn23_Pthunbergii_GeSeq-SRS_v1	2803	1506	1883	3	243,130,4,	32702,32949,33080,	1506,1749,1879,
252	9	0	0	0	0	0	0	-	OX359234.1	179650	146305	146566	rrn23_Pthunbergii_GeSeq-SRS_v1	2803	1884	2145	1	261,	33084,	1884,
529	24	0	0	1	1	0	0	-	OX359234.1	179650	147903	148457	rrn23_Psativum_GeSeq-SRS_v1	2812	0	553	2	540,13,	31193,31734,	0,540,
376	8	0	0	0	0	0	0	-	OX359234.1	179650	147516	147900	rrn23_Psativum_GeSeq-SRS_v1	2812	555	939	1	384,	31750,	555,
43	0	0	0	0	0	0	0	-	OX359234.1	179650	147461	147504	rrn23_Psativum_GeSeq-SRS_v1	2812	944	987	1	43,	32146,	944,
477	17	0	0	0	0	0	0	-	OX359234.1	179650	146967	147461	rrn23_Psativum_GeSeq-SRS_v1	2812	988	1482	1	494,	32189,	988,
543	10	0	0	0	0	0	0	-	OX359234.1	179650	147904	148457	rrn23_Paphrodite_GeSeq-SRS_v1	2807	0	553	1	553,	31193,	0,
378	3	0	0	0	0	0	0	-	OX359234.1	179650	147516	147897	rrn23_Paphrodite_GeSeq-SRS_v1	2807	561	942	1	381,	31753,	561,
1187	19	0	0	0	0	0	0	-	OX359234.1	179650	146303	147509	rrn23_Paphrodite_GeSeq-SRS_v1	2807	945	2151	1	1206,	32141,	945,
129	8	0	0	0	0	0	0	-	OX359234.1	179650	148320	148457	rrn23_Osativaja_GeSeq-SRS_v1	2884	0	137	1	137,	31193,	0,
380	13	0	0	0	0	0	0	-	OX359234.1	179650	147927	148320	rrn23_Osativaja_GeSeq-SRS_v1	2884	138	531	1	393,	31330,	138,
60	0	0	0	0	0	0	0	-	OX359234.1	179650	147837	147897	rrn23_Osativaja_GeSeq-SRS_v1	2884	565	625	1	60,	31753,	565,
896	32	0	0	0	0	0	0	-	OX359234.1	179650	146909	147837	rrn23_Osativaja_GeSeq-SRS_v1	2884	630	1558	1	928,	31813,	630,
934	15	0	0	0	0	0	0	-	OX359234.1	179650	147508	148457	rrn23_Oelata_GeSeq-SRS_v1	2835	0	949	1	949,	31193,	0,
1187	14	0	0	0	0	0	0	-	OX359234.1	179650	146303	147504	rrn23_Oelata_GeSeq-SRS_v1	2835	978	2179	1	1201,	32146,	978,
307	5	0	0	0	0	0	0	-	OX359234.1	179650	148145	148457	rrn23_Nundulata_GeSeq-SRS_v1	2810	0	312	1	312,	31193,	0,
233	3	0	0	0	0	0	0	-	OX359234.1	179650	147902	148138	rrn23_Nundulata_GeSeq-SRS_v1	2810	320	556	1	236,	31512,	320,
1576	21	0	0	0	0	0	0	-	OX359234.1	179650	146303	147900	rrn23_Nundulata_GeSeq-SRS_v1	2810	557	2154	1	1597,	31750,	557,
306	6	0	0	0	0	0	0	-	OX359234.1	179650	148145	148457	rrn23_Ntomentosiformis_GeSeq-SRS_v1	2810	0	312	1	312,	31193,	0,
233	3	0	0	0	0	0	0	-	OX359234.1	179650	147902	148138	rrn23_Ntomentosiformis_GeSeq-SRS_v1	2810	320	556	1	236,	31512,	320,
1577	20	0	0	0	0	0	0	-	OX359234.1	179650	146303	147900	rrn23_Ntomentosiformis_GeSeq-SRS_v1	2810	557	2154	1	1597,	31750,	557,
307	5	0	0	0	0	0	0	-	OX359234.1	179650	148145	148457	rrn23_Ntabacum_GeSeq-SRS_v1	2810	0	312	1	312,	31193,	0,
233	3	0	0	0	0	0	0	-	OX359234.1	179650	147902	148138	rrn23_Ntabacum_GeSeq-SRS_v1	2810	320	556	1	236,	31512,	320,
1576	21	0	0	0	0	0	0	-	OX359234.1	179650	146303	147900	rrn23_Ntabacum_GeSeq-SRS_v1	2810	557	2154	1	1597,	31750,	557,
307	5	0	0	0	0	0	0	-	OX359234.1	179650	148145	148457	rrn23_Nsylvestris_GeSeq-SRS_v1	2810	0	312	1	312,	31193,	0,
233	3	0	0	0	0	0	0	-	OX359234.1	179650	147902	148138	rrn23_Nsylvestris_GeSeq-SRS_v1	2810	320	556	1	236,	31512,	320,
1576	21	0	0	0	0	0	0	-	OX359234.1	179650	146303	147900	rrn23_Nsylvestris_GeSeq-SRS_v1	2810	557	2154	1	1597,	31750,	557,
530	24	0	0	0	0	0	0	-	OX359234.1	179650	147903	148457	rrn23_Mtruncatula_GeSeq-SRS_v1	2796	0	554	1	554,	31193,	0,
374	6	0	0	0	0	0	0	-	OX359234.1	179650	147520	147900	rrn23_Mtruncatula_GeSeq-SRS_v1	2796	556	936	1	380,	31750,	556,
525	11	0	0	1	1	0	0	-	OX359234.1	179650	146967	147504	rrn23_Mtruncatula_GeSeq-SRS_v1	2796	943	1479	2	7,529,	32146,32154,	943,950,
636	16	0	0	0	0	0	0	-	OX359234.1	179650	146303	146955	rrn23_Mtruncatula_GeSeq-SRS_v1	2796	1492	2144	1	652,	32695,	1492,
520	32	0	0	1	1	0	0	-	OX359234.1	179650	147904	148457	rrn23_Mpolymorpha_GeSeq-SRS_v1	2811	0	552	2	270,282,	31193,31464,	0,270,
295	5	0	0	0	0	0	0	-	OX359234.1	179650	147597	147897	rrn23_Mpolymorpha_GeSeq-SRS_v1	2811	560	860	1	300,	31753,	560,
72	1	0	0	0	0	0	0	-	OX359234.1	179650	147524	147597	rrn23_Mpolymorpha_GeSeq-SRS_v1	2811	861	934	1	73,	32053,	861,
261	17	0	0	0	0	0	0	-	OX359234.1	179650	147219	147497	rrn23_Mpolymorpha_GeSeq-SRS_v1	2811	962	1240	1	278,	32153,	962,
242	4	0	0	1	1	0	0	-	OX359234.1	179650	146965	147212	rrn23_Mpolymorpha_GeSeq-SRS_v1	2811	1246	1492	2	205,41,	32438,32644,	1246,1451,
545	11	0	0	0	0	0	0	-	OX359234.1	179650	147901	148457	rrn23_Ljaponicus_GeSeq-SRS_v1	2816	0	556	1	556,	31193,	0,
1052	20	0	0	0	0	0	0	-	OX359234.1	179650	146828	147900	rrn23_Ljaponicus_GeSeq-SRS_v1	2816	562	1634	1	1072,	31750,	562,
522	3	0	0	0	0	0	0	-	OX359234.1	179650	146303	146828	rrn23_Ljaponicus_GeSeq-SRS_v1	2816	1635	2160	1	525,	32822,	1635,
131	6	0	0	0	0	0	0	-	OX359234.1	179650	148320	148457	rrn23_Hvulgare_GeSeq-SRS_v1	2888	0	137	1	137,	31193,	0,
379	14	0	0	0	0	0	0	-	OX359234.1	179650	147927	148320	rrn23_Hvulgare_GeSeq-SRS_v1	2888	138	531	1	393,	31330,	138,
60	0	0	0	0	0	0	0	-	OX359234.1	179650	147837	147897	rrn23_Hvulgare_GeSeq-SRS_v1	2888	565	625	1	60,	31753,	565,
895	33	0	0	0	0	0	0	-	OX359234.1	179650	146909	147837	rrn23_Hvulgare_GeSeq-SRS_v1	2888	630	1558	1	928,	31813,	630,
171	2	0	0	0	0	0	0	-	OX359234.1	179650	146704	146877	rrn23_Hvulgare_GeSeq-SRS_v1	2888	1659	1832	1	173,	32773,	1659,
400	3	0	0	0	0	0	0	-	OX359234.1	179650	146301	146704	rrn23_Hvulgare_GeSeq-SRS_v1	2888	1833	2236	1	403,	32946,	1833,
2145	11	0	0	0	0	0	0	-	OX359234.1	179650	146301	148457	rrn23_Hbrasiliensis_GeSeq-SRS_v1	2810	0	2156	1	2156,	31193,	0,
648	0	0	0	0	0	0	0	-	OX359234.1	179650	145649	146297	rrn23_Hbrasiliensis_GeSeq-SRS_v1	2810	2162	2810	1	648,	33353,	2162,
113	3	0	0	0	0	0	0	-	OX359234.1	179650	148341	148457	rrn23_Gmax_GeSeq-SRS_v1	2814	0	116	1	116,	31193,	0,
190	6	0	0	0	0	0	0	-	OX359234.1	179650	148145	148341	rrn23_Gmax_GeSeq-SRS_v1	2814	117	313	1	196,	31309,	117,
232	2	0	0	0	0	0	0	-	OX359234.1	179650	147904	148138	rrn23_Gmax_GeSeq-SRS_v1	2814	322	556	1	234,	31512,	322,
1562	32	0	0	0	0	0	0	-	OX359234.1	179650	146303	147897	rrn23_Gmax_GeSeq-SRS_v1	2814	564	2158	1	1594,	31753,	564,
256	10	0	0	0	0	0	0	-	OX359234.1	179650	148191	148457	rrn23_Gbiloba_GeSeq-SRS_v1	2814	0	266	1	266,	31193,	0,
275	12	0	0	0	0	0	0	-	OX359234.1	179650	147904	148191	rrn23_Gbiloba_GeSeq-SRS_v1	2814	267	554	1	287,	31459,	267,
296	4	0	0	0	0	0	0	-	OX359234.1	179650	147597	147897	rrn23_Gbiloba_GeSeq-SRS_v1	2814	562	862	1	300,	31753,	562,
623	18	0	0	0	0	0	0	-	OX359234.1	179650	146956	147597	rrn23_Gbiloba_GeSeq-SRS_v1	2814	863	1504	1	641,	32053,	863,
625	21	0	0	0	0	0	0	-	OX359234.1	179650	146303	146949	rrn23_Gbiloba_GeSeq-SRS_v1	2814	1512	2158	1	646,	32701,	1512,
545	8	0	0	0	0	0	0	-	OX359234.1	179650	147904	148457	rrn23_Eguineensis_GeSeq-SRS_v1	2811	0	553	1	553,	31193,	0,
1578	16	0	0	0	0	0	0	-	OX359234.1	179650	146303	147897	rrn23_Eguineensis_GeSeq-SRS_v1	2811	561	2155	1	1594,	31753,	561,
